id,cidade_uf
3540507,Porangaba - RQ
3540606,Porto Feliz - SQ
3540705,Porto Ferreira - LS
3540754,Potim - SD
3540804,Potirendaba - SQ
3540853,Pracinha - CQ
3540903,Pradópolis - RQ
3541000,Praia Grande - SE
3541059,Pratânia - CQ
3541109,Presidente Alves - AA
3541208,Presidente Bernardes - SD
3541307,Presidente Epitácio - LF
3541406,Presidente Prudente - CQ
3541505,Presidente Venceslau - SD
3541604,Promissão - SD
3541653,Quadra - SD
3541703,Quatá - SQ
3541802,Queiroz - AA
3541901,Queluz - PL
3542008,Quintana - SQ
3542107,Rafard - SE
3542206,Rancharia - RQ
3542305,Redenção da Serra - CQ
3542404,Regente Feijó - PL
3542503,Reginópolis - SQ
3542602,Registro - SQ
3542701,Restinga - SD
3542800,Ribeira - LF
3542909,Ribeirão Bonito - SD
3543006,Ribeirão Branco - SE
3543105,Ribeirão Corrente - PL
3543204,Ribeirão do Sul - SD
3543238,Ribeirão dos Índios - SE
3543253,Ribeirão Grande - LF
3543303,Ribeirão Pires - LF
3543402,Ribeirão Preto - PL
3543600,Rifaina - RQ
3543709,Rincão - LS
3543808,Rinópolis - CQ
3543907,Rio Claro - LF
3544004,Rio das Pedras - AA
3544103,Rio Grande da Serra - RQ
3544202,Riolândia - LF
3543501,Riversul - CQ
3544251,Rosana - RQ
3544301,Roseira - AA
3544400,Rubiácea - PL
3544509,Rubinéia - SE
3544608,Sabino - CQ
3544707,Sagres - CQ
3544806,Sales - SE
3544905,Sales Oliveira - CQ
3545001,Salesópolis - CQ
3545100,Salmourão - SQ
3545159,Saltinho - RQ
3545209,Salto - AA
3545308,Salto de Pirapora - RQ
3545407,Salto Grande - LF
3545506,Sandovalina - LS
3545605,Santa Adélia - RQ
3545704,Santa Albertina - SD
3545803,Santa Bárbara d Oeste - CQ
3546009,Santa Branca - LS
3546108,Santa Clara d Oeste - CQ
3546207,Santa Cruz da Conceição - LF
3546256,Santa Cruz da Esperança - LF
3546306,Santa Cruz das Palmeiras - AA
3546405,Santa Cruz do Rio Pardo - LF
3546504,Santa Ernestina - LF
3546603,Santa Fé do Sul - LS
3546702,Santa Gertrudes - RQ
3546801,Santa Isabel - AA
3546900,Santa Lúcia - SQ
3547007,Santa Maria da Serra - RQ
3547106,Santa Mercedes - CQ
3547502,Santa Rita do Passa Quatro - LF
3547403,Santa Rita d Oeste - SD
3547601,Santa Rosa de Viterbo - LS
3547650,Santa Salete - AA
3547205,Santana da Ponte Pensa - RQ
3547304,Santana de Parnaíba - PL
3547700,Santo Anastácio - RQ
3547809,Santo André - CQ
3547908,Santo Antônio da Alegria - LF
3548005,Santo Antônio de Posse - SD
3548054,Santo Antônio do Aracanguá - RQ
3548104,Santo Antônio do Jardim - SD
3548203,Santo Antônio do Pinhal - LF
3548302,Santo Expedito - SE
3548401,Santópolis do Aguapeí - RQ
3548500,Santos - LF
3548609,São Bento do Sapucaí - CQ
3548708,São Bernardo do Campo - SD
3548807,São Caetano do Sul - AA
3548906,São Carlos - SQ
3549003,São Francisco - SD
3549102,São João da Boa Vista - LS
3549201,São João das Duas Pontes - LS
3549250,São João de Iracema - AA
3549300,São João do Pau d Alho - PL
3549409,São Joaquim da Barra - PL
3549508,São José da Bela Vista - AA
3549607,São José do Barreiro - PL
3549706,São José do Rio Pardo - PL
3549805,São José do Rio Preto - AA
3549904,São José dos Campos - SD
3549953,São Lourenço da Serra - SQ
3550001,São Luiz do Paraitinga - LF
3550100,São Manuel - RQ
3550209,São Miguel Arcanjo - LS
3550308,São Paulo - RQ
3550407,São Pedro - LS
3550506,São Pedro do Turvo - SD
3550605,São Roque - AA
3550704,São Sebastião - LF
3550803,São Sebastião da Grama - SQ
3550902,São Simão - SE
3551009,São Vicente - RQ
3551108,Sarapuí - CQ
3551207,Sarutaiá - SE
3551306,Sebastianópolis do Sul - RQ
3551405,Serra Azul - PL
3551603,Serra Negra - LF
3551504,Serrana - SQ
3551702,Sertãozinho - LS
3551801,Sete Barras - AA
3551900,Severínia - AA
3552007,Silveiras - SQ
3552106,Socorro - SD
3552205,Sorocaba - AA
3552304,Sud Mennucci - SD
3552403,Sumaré - SD
3552551,Suzanápolis - AA
3552502,Suzano - SE
3552601,Tabapuã - PL
3552700,Tabatinga - CQ
3552809,Taboão da Serra - LS
3552908,Taciba - SD
3553005,Taguaí - AA
3553104,Taiaçu - CQ
3553203,Taiúva - RQ
3553302,Tambaú - SD
3553401,Tanabi - SD
3553500,Tapiraí - LS
3553609,Tapiratiba - LS
3553658,Taquaral - PL
3553708,Taquaritinga - AA
3553807,Taquarituba - AA
3553856,Taquarivaí - LS
3553906,Tarabai - PL
3553955,Tarumã - PL
3554003,Tatuí - LF
3554102,Taubaté - SE
3554201,Tejupá - AA
3554300,Teodoro Sampaio - LS
3554409,Terra Roxa - AA
3554508,Tietê - CQ
3554607,Timburi - SD
3554656,Torre de Pedra - CQ
3554706,Torrinha - RQ
3554755,Trabiju - SQ
3554805,Tremembé - LS
3554904,Três Fronteiras - LF
3554953,Tuiuti - SE
3555000,Tupã - LS
3555109,Tupi Paulista - LF
3555208,Turiúba - SE
3555307,Turmalina - SQ
3555356,Ubarana - AA
3555406,Ubatuba - PL
3555505,Ubirajara - AA
3555604,Uchoa - RQ
3555703,União Paulista - AA
3555802,Urânia - AA
3555901,Uru - LS
3556008,Urupês - RQ
3556107,Valentim Gentil - PL
3556206,Valinhos - CQ
3556305,Valparaíso - AA
3556354,Vargem - SE
3556404,Vargem Grande do Sul - SQ
3556453,Vargem Grande Paulista - LF
3556503,Várzea Paulista - CQ
3556602,Vera Cruz - SE
3556701,Vinhedo - LS
3556800,Viradouro - CQ
3556909,Vista Alegre do Alto - SD
3556958,Vitória Brasil - PL
3557006,Votorantim - CQ
3557105,Votuporanga - SQ
3557154,Zacarias - PL
4100103,Abatiá - LS
4100202,Adrianópolis - AA
4100301,Agudos do Sul - SD
4100400,Almirante Tamandaré - LF
4100459,Altamira do Paraná - RQ
4128625,Alto Paraíso - LF
4100608,Alto Paraná - LF
4100707,Alto Piquiri - AA
4100509,Altônia - AA
4100806,Alvorada do Sul - CQ
4100905,Amaporã - LS
4101002,Ampére - CQ
4101051,Anahy - CQ
4101101,Andirá - RQ
4101150,Ângulo - RQ
4101200,Antonina - RQ
4101309,Antônio Olinto - AA
4101408,Apucarana - CQ
4101507,Arapongas - PL
4101606,Arapoti - PL
4101655,Arapuã - PL
4101705,Araruna - PL
4101804,Araucária - CQ
4101853,Ariranha do Ivaí - SE
4101903,Assaí - RQ
4102000,Assis Chateaubriand - LF
4102109,Astorga - SD
4102208,Atalaia - LF
4102307,Balsa Nova - PL
4102406,Bandeirantes - SD
4102505,Barbosa Ferraz - RQ
4102703,Barra do Jacaré - LS
4102604,Barracão - CQ
4102752,Bela Vista da Caroba - PL
4102802,Bela Vista do Paraíso - LS
4102901,Bituruna - PL
4103008,Boa Esperança - LS
4103024,Boa Esperança do Iguaçu - LF
4103040,Boa Ventura de São Roque - RQ
4103057,Boa Vista da Aparecida - PL
4103107,Bocaiúva do Sul - SD
4103156,Bom Jesus do Sul - AA
4103206,Bom Sucesso - LF
4103222,Bom Sucesso do Sul - LS
4103305,Borrazópolis - LF
4103354,Braganey - RQ
4103370,Brasilândia do Sul - RQ
4103404,Cafeara - LS
4103453,Cafelândia - LF
4103479,Cafezal do Sul - RQ
4103503,Califórnia - RQ
4103602,Cambará - AA
4103701,Cambé - AA
4103800,Cambira - CQ
4103909,Campina da Lagoa - CQ
4103958,Campina do Simão - SE
4104006,Campina Grande do Sul - AA
4104055,Campo Bonito - SQ
4104105,Campo do Tenente - LS
4104204,Campo Largo - PL
4104253,Campo Magro - SQ
4104303,Campo Mourão - RQ
4104402,Cândido de Abreu - SQ
4104428,Candói - RQ
4104451,Cantagalo - SE
4104501,Capanema - RQ
4104600,Capitão Leônidas Marques - AA
4104659,Carambeí - CQ
4104709,Carlópolis - SD
4104808,Cascavel - SQ
4104907,Castro - LF
4105003,Catanduvas - PL
4105102,Centenário do Sul - SD
4105201,Cerro Azul - LS
4105300,Céu Azul - SQ
4105409,Chopinzinho - LS
4105508,Cianorte - AA
4105607,Cidade Gaúcha - SD
4105706,Clevelândia - CQ
4105805,Colombo - SD
4105904,Colorado - CQ
4106001,Congonhinhas - SQ
4106100,Conselheiro Mairinck - SE
4106209,Contenda - SD
4106308,Corbélia - SD
4106407,Cornélio Procópio - RQ
4106456,Coronel Domingos Soares - SD
4106506,Coronel Vivida - AA
4106555,Corumbataí do Sul - CQ
4106803,Cruz Machado - SD
4106571,Cruzeiro do Iguaçu - CQ
4106605,Cruzeiro do Oeste - PL
4106704,Cruzeiro do Sul - CQ
4106852,Cruzmaltina - LF
4106902,Curitiba - CQ
4107009,Curiúva - RQ
4107108,Diamante do Norte - SE
4107124,Diamante do Sul - PL
4107157,Diamante D Oeste - LF
4107207,Dois Vizinhos - PL
4107256,Douradina - LF
4107306,Doutor Camargo - RQ
4128633,Doutor Ulysses - SD
4107405,Enéas Marques - LS
4107504,Engenheiro Beltrão - LS
4107538,Entre Rios do Oeste - SQ
4107520,Esperança Nova - SE
4107546,Espigão Alto do Iguaçu - AA
4107553,Farol - LF
4107603,Faxinal - AA
4107652,Fazenda Rio Grande - LF
4107702,Fênix - RQ
4107736,Fernandes Pinheiro - CQ
4107751,Figueira - AA
4107850,Flor da Serra do Sul - RQ
4107801,Floraí - SQ
4107900,Floresta - LF
4108007,Florestópolis - AA
4108106,Flórida - SE
4108205,Formosa do Oeste - LS
4108304,Foz do Iguaçu - SQ
4108452,Foz do Jordão - RQ
4108320,Francisco Alves - AA
4108403,Francisco Beltrão - LS
4108502,General Carneiro - SE
4108551,Godoy Moreira - RQ
4108601,Goioerê - RQ
4108650,Goioxim - CQ
4108700,Grandes Rios - SQ
4108809,Guaíra - LS
4108908,Guairaçá - SE
4108957,Guamiranga - SE
4109005,Guapirama - SQ
4109104,Guaporema - SQ
4109203,Guaraci - LS
4109302,Guaraniaçu - SQ
4109401,Guarapuava - LF
4109500,Guaraqueçaba - CQ
4109609,Guaratuba - SE
4109658,Honório Serpa - LF
4109708,Ibaiti - LF
4109757,Ibema - SE
4109807,Ibiporã - SD
4109906,Icaraíma - SQ
4110003,Iguaraçu - SD
4110052,Iguatu - SQ
4110078,Imbaú - PL
4110102,Imbituva - PL
4110201,Inácio Martins - RQ
4110300,Inajá - CQ
4110409,Indianópolis - LF
4110508,Ipiranga - LS
4110607,Iporã - RQ
4110656,Iracema do Oeste - LS
4110706,Irati - LS
4110805,Iretama - PL
4110904,Itaguajé - SD
4110953,Itaipulândia - SE
4111001,Itambaracá - SQ
4111100,Itambé - LS
4111209,Itapejara d Oeste - AA
4111258,Itaperuçu - LF
4111308,Itaúna do Sul - LS
4111407,Ivaí - CQ
4111506,Ivaiporã - AA
4111555,Ivaté - SD
4111605,Ivatuba - LS
4111704,Jaboti - AA
4111803,Jacarezinho - SD
4111902,Jaguapitã - SE
4112009,Jaguariaíva - LS
4112108,Jandaia do Sul - LF
4112207,Janiópolis - LF
4112306,Japira - RQ
4112405,Japurá - RQ
4112504,Jardim Alegre - LF
4112603,Jardim Olinda - PL
4112702,Jataizinho - CQ
4112751,Jesuítas - PL
4112801,Joaquim Távora - AA
4112900,Jundiaí do Sul - SQ
4112959,Juranda - LF
4113007,Jussara - AA
4113106,Kaloré - LS
4113205,Lapa - SD
4113254,Laranjal - LF
4113304,Laranjeiras do Sul - SD
4113403,Leópolis - SD
4113429,Lidianópolis - SD
4113452,Lindoeste - SQ
4113502,Loanda - SE
4113601,Lobato - SQ
4113700,Londrina - PL
4113734,Luiziana - SD
4113759,Lunardelli - SD
4113809,Lupionópolis - LS
4113908,Mallet - PL
4114005,Mamborê - PL
4114104,Mandaguaçu - SQ
4114203,Mandaguari - PL
4114302,Mandirituba - SQ
4114351,Manfrinópolis - AA
4114401,Mangueirinha - LS
4114500,Manoel Ribas - LF
4114609,Marechal Cândido Rondon - PL
4114708,Maria Helena - PL
4114807,Marialva - SQ
4114906,Marilândia do Sul - LS
4115002,Marilena - RQ
4115101,Mariluz - PL
4115200,Maringá - CQ
4115309,Mariópolis - CQ
4115358,Maripá - SQ
4115408,Marmeleiro - SE
4115457,Marquinho - LS
4115507,Marumbi - LS
4115606,Matelândia - SQ
4115705,Matinhos - RQ
4115739,Mato Rico - AA
4115754,Mauá da Serra - LS
4115804,Medianeira - AA
4115853,Mercedes - SQ
4115903,Mirador - SQ
4116000,Miraselva - CQ
4116059,Missal - PL
4116109,Moreira Sales - LS
4116208,Morretes - PL
4116307,Munhoz de Melo - LS
4116406,Nossa Senhora das Graças - PL
4116505,Nova Aliança do Ivaí - SQ
4116604,Nova América da Colina - SQ
4116703,Nova Aurora - SQ
4116802,Nova Cantu - SD
4116901,Nova Esperança - LF
4116950,Nova Esperança do Sudoeste - PL
4117008,Nova Fátima - AA
4117057,Nova Laranjeiras - LF
4117107,Nova Londrina - SE
4117206,Nova Olímpia - SQ
4117255,Nova Prata do Iguaçu - AA
4117214,Nova Santa Bárbara - PL
4117222,Nova Santa Rosa - AA
4117271,Nova Tebas - AA
4117297,Novo Itacolomi - SQ
4117305,Ortigueira - LS
4117404,Ourizona - PL
4117453,Ouro Verde do Oeste - LS
4117503,Paiçandu - SD
4117602,Palmas - SE
4117701,Palmeira - SE
4117800,Palmital - AA
4117909,Palotina - SD
4118006,Paraíso do Norte - SQ
4118105,Paranacity - SQ
4118204,Paranaguá - LF
4118303,Paranapoema - RQ
4118402,Paranavaí - AA
4118451,Pato Bragado - AA
4118501,Pato Branco - RQ
4118600,Paula Freitas - RQ
4118709,Paulo Frontin - LS
4118808,Peabiru - SQ
4118857,Perobal - RQ
4118907,Pérola - LF
4119004,Pérola d Oeste - CQ
4119103,Piên - PL
4119152,Pinhais - SQ
4119251,Pinhal de São Bento - PL
4119202,Pinhalão - SD
4119301,Pinhão - PL
4119400,Piraí do Sul - SD
4119509,Piraquara - SQ
4119608,Pitanga - PL
4119657,Pitangueiras - AA
4119707,Planaltina do Paraná - SE
4119806,Planalto - LS
4119905,Ponta Grossa - LS
4119954,Pontal do Paraná - SD
4120002,Porecatu - LF
4120101,Porto Amazonas - CQ
4120150,Porto Barreiro - SQ
4120200,Porto Rico - PL
4120309,Porto Vitória - LS
4120333,Prado Ferreira - LS
4120358,Pranchita - RQ
4120408,Presidente Castelo Branco - CQ
4120507,Primeiro de Maio - SD
4120606,Prudentópolis - RQ
4120655,Quarto Centenário - SQ
4120705,Quatiguá - RQ
4120804,Quatro Barras - RQ
4120853,Quatro Pontes - PL
4120903,Quedas do Iguaçu - CQ
4121000,Querência do Norte - CQ
4121109,Quinta do Sol - CQ
4121208,Quitandinha - CQ
4121257,Ramilândia - CQ
4121307,Rancho Alegre - AA
4121356,Rancho Alegre D Oeste - CQ
4121406,Realeza - LF
4121505,Rebouças - LS
4121604,Renascença - PL
4121703,Reserva - CQ
4121752,Reserva do Iguaçu - SD
4121802,Ribeirão Claro - SQ
4121901,Ribeirão do Pinhal - RQ
4122008,Rio Azul - SE
4122107,Rio Bom - PL
4122156,Rio Bonito do Iguaçu - SD
4122172,Rio Branco do Ivaí - LS
4122206,Rio Branco do Sul - SD
4122305,Rio Negro - LF
4122404,Rolândia - CQ
4122503,Roncador - LS
4122602,Rondon - RQ
4122651,Rosário do Ivaí - RQ
4122701,Sabáudia - LF
4122800,Salgado Filho - SQ
4122909,Salto do Itararé - PL
4123006,Salto do Lontra - PL
4123105,Santa Amélia - CQ
4123204,Santa Cecília do Pavão - LF
4123303,Santa Cruz de Monte Castelo - SD
4123402,Santa Fé - AA
4123501,Santa Helena - LS
4123600,Santa Inês - LF
4123709,Santa Isabel do Ivaí - SE
4123808,Santa Izabel do Oeste - SE
4123824,Santa Lúcia - SE
4123857,Santa Maria do Oeste - CQ
4123907,Santa Mariana - SE
4123956,Santa Mônica - RQ
4124020,Santa Tereza do Oeste - SD
4124053,Santa Terezinha de Itaipu - CQ
4124004,Santana do Itararé - SE
4124103,Santo Antônio da Platina - AA
4124202,Santo Antônio do Caiuá - LF
4124301,Santo Antônio do Paraíso - SE
4124400,Santo Antônio do Sudoeste - SQ
4124509,Santo Inácio - AA
4124608,São Carlos do Ivaí - CQ
4124707,São Jerônimo da Serra - PL
4124806,São João - RQ
4124905,São João do Caiuá - LS
4125001,São João do Ivaí - CQ
4125100,São João do Triunfo - SD
4125308,São Jorge do Ivaí - RQ
4125357,São Jorge do Patrocínio - AA
4125209,São Jorge d Oeste - SQ
4125407,São José da Boa Vista - LF
4125456,São José das Palmeiras - LF
4125506,São José dos Pinhais - SD
4125555,São Manoel do Paraná - AA
4125605,São Mateus do Sul - RQ
4125704,São Miguel do Iguaçu - SE
4125753,São Pedro do Iguaçu - SQ
4125803,São Pedro do Ivaí - AA
4125902,São Pedro do Paraná - PL
4126009,São Sebastião da Amoreira - LF
4126108,São Tomé - SQ
4126207,Sapopema - SE
4126256,Sarandi - PL
4126272,Saudade do Iguaçu - CQ
4126306,Sengés - SQ
4126355,Serranópolis do Iguaçu - SQ
4126405,Sertaneja - SD
4126504,Sertanópolis - SE
4126603,Siqueira Campos - SD
4126652,Sulina - PL
4126678,Tamarana - PL
4126702,Tamboara - SD
4126801,Tapejara - CQ
4126900,Tapira - SE
4127007,Teixeira Soares - PL
4127106,Telêmaco Borba - SQ
4127205,Terra Boa - CQ
4127304,Terra Rica - SQ
4127403,Terra Roxa - PL
4127502,Tibagi - LF
4127601,Tijucas do Sul - PL
4127700,Toledo - SE
4127809,Tomazina - LF
4127858,Três Barras do Paraná - AA
4127882,Tunas do Paraná - SQ
4127908,Tuneiras do Oeste - AA
4127957,Tupãssi - PL
4127965,Turvo - LS
4128005,Ubiratã - SD
4128104,Umuarama - SD
4128203,União da Vitória - PL
4128302,Uniflor - LF
4128401,Uraí - PL
4128534,Ventania - SD
4128559,Vera Cruz do Oeste - RQ
4128609,Verê - AA
4128658,Virmond - LF
4128708,Vitorino - SE
4128500,Wenceslau Braz - SQ
4128807,Xambrê - SD
4200051,Abdon Batista - RQ
4200101,Abelardo Luz - CQ
4200200,Agrolândia - RQ
4200309,Agronômica - LF
4200408,Água Doce - LF
4200507,Águas de Chapecó - SQ
4200556,Águas Frias - PL
4200606,Águas Mornas - SQ
4200705,Alfredo Wagner - RQ
4200754,Alto Bela Vista - CQ
4200804,Anchieta - RQ
4200903,Angelina - SE
4201000,Anita Garibaldi - SE
4201109,Anitápolis - SQ
4201208,Antônio Carlos - SD
4201257,Apiúna - CQ
4201273,Arabutã - SE
4201307,Araquari - SE
4201406,Araranguá - AA
4201505,Armazém - SD
4201604,Arroio Trinta - CQ
4201653,Arvoredo - LS
4201703,Ascurra - PL
4201802,Atalanta - SE
4201901,Aurora - SQ
4201950,Balneário Arroio do Silva - AA
4202057,Balneário Barra do Sul - SE
4202008,Balneário Camboriú - SE
4202073,Balneário Gaivota - RQ
4212809,Balneário Piçarras - AA
4220000,Balneário Rincão - CQ
4202081,Bandeirante - SD
4202099,Barra Bonita - SQ
4202107,Barra Velha - CQ
4202131,Bela Vista do Toldo - CQ
4202156,Belmonte - SQ
4202206,Benedito Novo - AA
4202305,Biguaçu - LF
4202404,Blumenau - LF
4202438,Bocaina do Sul - SQ
4202503,Bom Jardim da Serra - CQ
4202537,Bom Jesus - SE
4202578,Bom Jesus do Oeste - CQ
4202602,Bom Retiro - LS
4202453,Bombinhas - PL
4202701,Botuverá - CQ
4202800,Braço do Norte - PL
4202859,Braço do Trombudo - SQ
4202875,Brunópolis - SQ
4202909,Brusque - SQ
4203006,Caçador - AA
4203105,Caibi - AA
4203154,Calmon - PL
4203204,Camboriú - RQ
4203303,Campo Alegre - SE
4203402,Campo Belo do Sul - CQ
4203501,Campo Erê - SE
4203600,Campos Novos - SE
4203709,Canelinha - PL
4203808,Canoinhas - SE
4203253,Capão Alto - SE
4203907,Capinzal - SE
4203956,Capivari de Baixo - SQ
4204004,Catanduvas - CQ
4204103,Caxambu do Sul - SD
4204152,Celso Ramos - SE
4204178,Cerro Negro - SQ
4204194,Chapadão do Lageado - LF
4204202,Chapecó - LS
4204251,Cocal do Sul - CQ
4204301,Concórdia - RQ
4204350,Cordilheira Alta - SD
4204400,Coronel Freitas - CQ
4204459,Coronel Martins - SD
4204558,Correia Pinto - CQ
4204509,Corupá - PL
4204608,Criciúma - RQ
4204707,Cunha Porã - LS
4204756,Cunhataí - PL
4204806,Curitibanos - SD
4204905,Descanso - SQ
4205001,Dionísio Cerqueira - AA
4205100,Dona Emma - SD
4205159,Doutor Pedrinho - SQ
4205175,Entre Rios - PL
4205191,Ermo - SD
4205209,Erval Velho - PL
4205308,Faxinal dos Guedes - SE
4205357,Flor do Sertão - AA
4205407,Florianópolis - PL
4205431,Formosa do Sul - SD
4205456,Forquilhinha - SD
4205506,Fraiburgo - PL
4205555,Frei Rogério - LS
4205605,Galvão - LS
4205704,Garopaba - SE
4205803,Garuva - RQ
4205902,Gaspar - LF
4206009,Governador Celso Ramos - LS
4206108,Grão Pará - LS
4206207,Gravatal - CQ
4206306,Guabiruba - LF
4206405,Guaraciaba - CQ
4206504,Guaramirim - CQ
4206603,Guarujá do Sul - AA
4206652,Guatambú - AA
4206702,Herval d Oeste - AA
4206751,Ibiam - LF
4206801,Ibicaré - RQ
4206900,Ibirama - AA
4207007,Içara - LS
4207106,Ilhota - SE
4207205,Imaruí - CQ
4207304,Imbituba - CQ
4207403,Imbuia - RQ
4207502,Indaial - RQ
4207577,Iomerê - CQ
4207601,Ipira - LS
4207650,Iporã do Oeste - CQ
4207684,Ipuaçu - PL
4207700,Ipumirim - RQ
4207759,Iraceminha - LS
4207809,Irani - AA
4207858,Irati - SD
4207908,Irineópolis - RQ
4208005,Itá - RQ
4208104,Itaiópolis - PL
4208203,Itajaí - CQ
4208302,Itapema - LS
4208401,Itapiranga - LF
4208450,Itapoá - SE
4208500,Ituporanga - SD
4208609,Jaborá - SQ
4208708,Jacinto Machado - SQ
4208807,Jaguaruna - CQ
4208906,Jaraguá do Sul - SE
4208955,Jardinópolis - LF
4209003,Joaçaba - AA
4209102,Joinville - LF
4209151,José Boiteux - CQ
4209177,Jupiá - AA
4209201,Lacerdópolis - CQ
4209300,Lages - LS
4209409,Laguna - LS
4209458,Lajeado Grande - PL
4209508,Laurentino - LF
4209607,Lauro Müller - LS
4209706,Lebon Régis - LS
4209805,Leoberto Leal - AA
4209854,Lindóia do Sul - SQ
4209904,Lontras - LS
4210001,Luiz Alves - SE
4210035,Luzerna - LS
4210050,Macieira - PL
4210100,Mafra - CQ
4210209,Major Gercino - SD
4210308,Major Vieira - PL
4210407,Maracajá - CQ
4210506,Maravilha - SQ
4210555,Marema - CQ
4210605,Massaranduba - SD
4210704,Matos Costa - AA
4210803,Meleiro - PL
4210852,Mirim Doce - CQ
4210902,Modelo - CQ
4211009,Mondaí - SE
4211058,Monte Carlo - AA
4211108,Monte Castelo - RQ
4211207,Morro da Fumaça - RQ
4211256,Morro Grande - RQ
4211306,Navegantes - SD
4211405,Nova Erechim - LS
4211454,Nova Itaberaba - PL
4211504,Nova Trento - SD
4211603,Nova Veneza - SE
4211652,Novo Horizonte - SE
4211702,Orleans - AA
4211751,Otacílio Costa - LF
4211801,Ouro - SE
4211850,Ouro Verde - SQ
4211876,Paial - SQ
4211892,Painel - LS
4211900,Palhoça - SE
4212007,Palma Sola - CQ
4212056,Palmeira - SQ
4212106,Palmitos - SD
4212205,Papanduva - LS
4212239,Paraíso - CQ
4212254,Passo de Torres - CQ
4212270,Passos Maia - RQ
4212304,Paulo Lopes - SD
4212403,Pedras Grandes - CQ
4212502,Penha - PL
4212601,Peritiba - SD
4212650,Pescaria Brava - SQ
4212700,Petrolândia - SD
4212908,Pinhalzinho - SD
4213005,Pinheiro Preto - SQ
4213104,Piratuba - LS
4213153,Planalto Alegre - SD
4213203,Pomerode - SQ
4213302,Ponte Alta - LS
4213351,Ponte Alta do Norte - CQ
4213401,Ponte Serrada - SD
4213500,Porto Belo - SQ
4213609,Porto União - RQ
4213708,Pouso Redondo - RQ
4213807,Praia Grande - LF
4213906,Presidente Castello Branco - LF
4214003,Presidente Getúlio - SD
4214102,Presidente Nereu - SE
4214151,Princesa - PL
4214201,Quilombo - AA
4214300,Rancho Queimado - RQ
4214409,Rio das Antas - SD
4214508,Rio do Campo - CQ
4214607,Rio do Oeste - SE
4214805,Rio do Sul - LS
4214706,Rio dos Cedros - PL
4214904,Rio Fortuna - AA
4215000,Rio Negrinho - PL
4215059,Rio Rufino - CQ
4215075,Riqueza - LF
4215109,Rodeio - SQ
4215208,Romelândia - LF
4215307,Salete - SQ
4215356,Saltinho - LS
4215406,Salto Veloso - LF
4215455,Sangão - CQ
4215505,Santa Cecília - CQ
4215554,Santa Helena - PL
4215604,Santa Rosa de Lima - SE
4215653,Santa Rosa do Sul - LF
4215679,Santa Terezinha - SQ
4215687,Santa Terezinha do Progresso - SD
4215695,Santiago do Sul - SD
4215703,Santo Amaro da Imperatriz - SQ
4215802,São Bento do Sul - LF
4215752,São Bernardino - SD
4215901,São Bonifácio - SQ
4216008,São Carlos - CQ
4216057,São Cristóvão do Sul - SE
4216107,São Domingos - LS
4216206,São Francisco do Sul - SQ
4216305,São João Batista - RQ
4216354,São João do Itaperiú - PL
4216255,São João do Oeste - RQ
4216404,São João do Sul - AA
4216503,São Joaquim - SE
4216602,São José - SE
4216701,São José do Cedro - SD
4216800,São José do Cerrito - CQ
4216909,São Lourenço do Oeste - CQ
4217006,São Ludgero - LF
4217105,São Martinho - RQ
4217154,São Miguel da Boa Vista - AA
4217204,São Miguel do Oeste - SD
4217253,São Pedro de Alcântara - LS
4217303,Saudades - SQ
4217402,Schroeder - LS
4217501,Seara - CQ
4217550,Serra Alta - SQ
4217600,Siderópolis - SE
4217709,Sombrio - SE
4217758,Sul Brasil - CQ
4217808,Taió - RQ
4217907,Tangará - AA
4217956,Tigrinhos - LF
4218004,Tijucas - SD
4218103,Timbé do Sul - PL
4218202,Timbó - PL
4218251,Timbó Grande - SD
4218301,Três Barras - RQ
4218350,Treviso - CQ
4218400,Treze de Maio - SE
4218509,Treze Tílias - SE
4218608,Trombudo Central - SE
4218707,Tubarão - AA
4218756,Tunápolis - RQ
4218806,Turvo - PL
4218855,União do Oeste - LF
4218905,Urubici - PL
4218954,Urupema - SD
4219002,Urussanga - LS
4219101,Vargeão - SD
4219150,Vargem - AA
4219176,Vargem Bonita - PL
4219200,Vidal Ramos - SE
4219309,Videira - PL
4219358,Vitor Meireles - SE
4219408,Witmarsum - LS
4219507,Xanxerê - SQ
4219606,Xavantina - RQ
4219705,Xaxim - LS
4219853,Zortéa - SQ
4300034,Aceguá - CQ
4300059,Água Santa - LF
4300109,Agudo - LF
4300208,Ajuricaba - AA
4300307,Alecrim - SE
4300406,Alegrete - PL
4300455,Alegria - SD
4300471,Almirante Tamandaré do Sul - LS
4300505,Alpestre - SQ
4300554,Alto Alegre - SD
4300570,Alto Feliz - LS
4300604,Alvorada - SD
4300638,Amaral Ferrador - LS
4300646,Ametista do Sul - SD
4300661,André da Rocha - LS
4300703,Anta Gorda - AA
4300802,Antônio Prado - SQ
4300851,Arambaré - RQ
4300877,Araricá - SQ
4300901,Aratiba - CQ
4301008,Arroio do Meio - AA
4301073,Arroio do Padre - PL
4301057,Arroio do Sal - LF
4301206,Arroio do Tigre - PL
4301107,Arroio dos Ratos - SQ
4301305,Arroio Grande - CQ
4301404,Arvorezinha - LS
4301503,Augusto Pestana - SE
4301552,Áurea - SQ
4301602,Bagé - AA
4301636,Balneário Pinhal - PL
4301651,Barão - AA
4301701,Barão de Cotegipe - SQ
4301750,Barão do Triunfo - RQ
4301859,Barra do Guarita - PL
